Customer Name,Region,Product Category,Sales
Stuart McLean,South,Office Supplies,4515.98
Stuart McLean,South,Technology,224.82
Stuart Sharma,East,Office Supplies,285.89
Stuart Sharma,East,Technology,70.89
Stuart Wiley,Central,Furniture,10569.44
Stuart Wiley,Central,Office Supplies,280.37
Stuart Wiley,Central,Technology,804.04
Sue Boykin,Central,Furniture,302.01
Sue Boykin,Central,Office Supplies,817.49
Sue Drake,South,Furniture,161.63
Sue Drake,South,Office Supplies,2076.06
Sue Drake,South,Technology,13521.01
Sue Nichols,Central,Furniture,57.67
Sue Nichols,Central,Office Supplies,1235.35
Sue Nichols,Central,Technology,116.39
Sue Stevenson,West,Technology,206.82
Susan Barr,West,Office Supplies,258.2
Susan Barr,West,Technology,427.99
Susan Boone,East,Office Supplies,757.32
Susan Boone,East,Technology,1051.58
Susan Carroll Berman,West,Furniture,918.08
Susan Carroll Berman,West,Office Supplies,90.88
Susan Carroll Berman,West,Technology,3703.17
Susan Chase,East,Office Supplies,250.16
Suzanne Cochran,Central,Furniture,58.52
Suzanne Cochran,Central,Office Supplies,400.95
Suzanne Shannon,Central,Furniture,3135.27
Suzanne Shannon,Central,Office Supplies,577.07
Suzanne Shannon,Central,Technology,1200.66
Suzanne Zhu,East,Furniture,148.34
Suzanne Zhu,East,Office Supplies,434.33
Suzanne Zhu,East,Technology,40.29
Sylvia Bush,Central,Office Supplies,576.22
Sylvia Kumar,South,Furniture,3293.59
Sylvia Kumar,South,Office Supplies,22.01
Sylvia Kumar,South,Technology,4331.12
Tamara Bartlett Cheek,Central,Office Supplies,642.71
Tamara Cowan,East,Office Supplies,237.11
Tamara Cowan,East,Technology,330.67
Tamara Dickinson,West,Furniture,359.73
Tamara Dickinson,West,Office Supplies,206.44
Tamara Dickinson,West,Technology,5422.86
Tamara Fischer,Central,Furniture,400.78
Tamara Fischer,Central,Office Supplies,51.14
Tamara Yates,East,Technology,323.34
Tammy Brandon,West,Furniture,11.7
Tammy Buckley,West,Furniture,506.5
Tammy Buckley,West,Office Supplies,172.48
Tammy Goldman,West,Furniture,2740.94
Tammy Goldman,West,Office Supplies,242.1
Tammy Goldman,West,Technology,3597.63
Tammy Gunter,East,Furniture,3451.26
Tammy Gunter,East,Office Supplies,419.03
Tammy Preston,East,Office Supplies,20.83
Tammy Preston,East,Technology,103.3
Tammy Raynor,East,Furniture,8583.39
Tammy Raynor,East,Office Supplies,19209.33
Tammy Raynor,East,Technology,8545.17
Tara Gold,Central,Furniture,3412.52
Tara Gold,Central,Office Supplies,558.6
Tara Gold,Central,Technology,714.88
Tara Powers Underwood,South,Office Supplies,308.98
Tara Powers Underwood,South,Technology,453.25
Tara Warren,Central,Office Supplies,59.42
Ted Bell,South,Office Supplies,54.39
Ted Bowden,East,Office Supplies,37.89
Ted Crowder,Central,Furniture,16.73
Ted Crowder,Central,Office Supplies,470.28
Ted Crowder,Central,Technology,1245.21
Ted Dunlap,East,Office Supplies,626.87
Ted Dunlap,East,Technology,309.05
Ted Durham,South,Office Supplies,67.03
Ted Durham,South,Technology,4174.02
Ted Harrington,Central,Office Supplies,67.55
Teresa B Schroeder,South,Technology,520.47
Teresa Bishop,West,Furniture,170.32
Teresa Bishop,West,Office Supplies,100.71
Teresa Boyette,Central,Furniture,535.53
Teresa Brewer,West,Furniture,1774.7
Teresa Brewer,West,Office Supplies,351.26
Teresa Hill,West,Furniture,251.49
Teresa Hill,West,Office Supplies,315.66
Teresa Hill,West,Technology,131.26
Teresa Wallace,East,Furniture,2228.97
Teresa Wallace,East,Office Supplies,5839.48
Teresa Wallace,East,Technology,325.62
Teresa Watts,West,Office Supplies,1793.64
Terri Hanson,West,Furniture,4521.61
Terri Hanson,West,Office Supplies,47.09
Terri Hanson,West,Technology,730.38
Terri Justice Gardner,East,Technology,68.49
Terri Link,West,Furniture,73.82
Terri Link,West,Office Supplies,23.24
Terri Lyons,Central,Office Supplies,230.27
Terri Lyons,Central,Technology,1539.03
Terri McCarthy Manning,Central,Furniture,66.02
Terri McCarthy Manning,Central,Office Supplies,322.18
Terri Morton,East,Furniture,1537.88
Terry Benson,West,Office Supplies,25
Terry Christian,East,Office Supplies,290.71
Terry Klein,East,Technology,99.36
Terry Langston,West,Furniture,601.62
Terry Langston,West,Office Supplies,427.51
Terry Langston,West,Technology,724.65
Thelma Abrams,Central,Furniture,355.92
Thelma Abrams,Central,Office Supplies,161.18
Thelma Benson,East,Office Supplies,21.63
Thelma Murray,East,Office Supplies,380.42
Thelma Murray,East,Technology,2512.55
Theodore Cannon Godwin,East,Office Supplies,13.91
Theodore Corbett,Central,Technology,493.12
Theodore Garrison,Central,Office Supplies,374.03
Theodore Garrison,Central,Technology,104.87
Theodore Goldstein,West,Office Supplies,29.19
Theodore Goldstein,West,Technology,2033.98
Theodore Moran,West,Furniture,1396.96
Theodore Moran,West,Office Supplies,83.01
Theodore Moran,West,Technology,647.07
Theodore Petty,West,Office Supplies,330.25
Theodore Petty,West,Technology,46.36
Theodore Rubin,Central,Technology,4146.28
Theodore Sanchez,West,Office Supplies,87.79
Theodore Tyson,Central,Furniture,2161.87
Theresa Desai,West,Furniture,2127.19
Theresa Desai,West,Technology,1992.15
Theresa Hansen,East,Office Supplies,42.07
Theresa Haynes,East,Technology,1226.64
Theresa Stephens,South,Furniture,25868.57
Theresa Stephens,South,Office Supplies,35.36
Theresa Stephens,South,Technology,758.26
Theresa Winters,South,Furniture,7.47
Theresa Winters,South,Office Supplies,265.22
Theresa Winters,South,Technology,593.61
Thomas Evans,Central,Furniture,232.33
Thomas Evans,Central,Office Supplies,38.09
Thomas Evans,Central,Technology,259.39
Thomas Frazier,Central,Furniture,5455.67
Thomas Frazier,Central,Technology,3499.67
Thomas McAllister,East,Furniture,1355.05
Thomas McAllister,East,Office Supplies,168.89
Thomas McAllister,East,Technology,1310.73
Thomas Spence,West,Furniture,3463.29
Thomas Spence,West,Office Supplies,239.87
Thomas Spence,West,Technology,314.3
Thomas Yu,West,Furniture,2237.4
Thomas Yu,West,Office Supplies,2093.36
Thomas Yu,West,Technology,440.79
Tiffany Grossman Hardin,East,Office Supplies,369.78
Tiffany Honeycutt,East,Office Supplies,207.45
Tiffany Merrill,Central,Furniture,2095.17
Tiffany Merrill,Central,Office Supplies,175.74
Tiffany Merrill,Central,Technology,150.33
Tim Blackburn,South,Technology,1424.62
Tim Connolly,Central,Furniture,608.81
Tim Connolly,Central,Technology,808.61
Tim Hicks,West,Office Supplies,32.02
Tim Joseph Dennis,East,Office Supplies,49.86
Tim Moore,East,Furniture,3588.06
Tim Moore,East,Office Supplies,161.39
Tim Skinner,Central,Office Supplies,519.1
Tim Skinner,Central,Technology,32.88
Tim T Cobb,Central,Office Supplies,51
Tim T Cobb,Central,Technology,813.67
Timothy Barker,East,Technology,374.38
Timothy Currie,East,Office Supplies,116.93
Timothy Reese,East,Furniture,33.72
Timothy Reese,East,Office Supplies,487.61
Timothy Ross,East,Furniture,1508.23
Timothy Ross,East,Office Supplies,12372.57
Timothy Ross,East,Technology,12378.88
Timothy S Connolly,South,Office Supplies,82.67
Timothy S Connolly,South,Technology,1178.31
Tina Cameron,South,Office Supplies,246.36
Tina Evans,Central,Office Supplies,475.98
Tina Jiang,Central,Furniture,3144.64
Tina Jiang,Central,Technology,81.43
Tina Lynn Richmond,West,Office Supplies,256.94
Tina Lynn Richmond,West,Technology,343.3
Tina Monroe,South,Office Supplies,1348.44
Todd D Norris,South,Furniture,255.31
Todd D Norris,South,Office Supplies,1625.55
Todd D Norris,South,Technology,461.68
Todd Pennington,East,Furniture,15.13
Todd Werner,South,Furniture,2854.99
Todd Werner,South,Office Supplies,120.51
Todd Wiggins,East,Office Supplies,375.86
Tom Conway,Central,Furniture,231.69
Tom Conway,Central,Office Supplies,164.42
Tom Cox,Central,Office Supplies,2444.33
Tom Hahn,West,Furniture,115.94
Tom Hahn,West,Office Supplies,388.44
Tom Hoyle Honeycutt,Central,Furniture,2642.35
Tom Hoyle Honeycutt,Central,Technology,9955.64
Tom McFarland,East,Office Supplies,11.13
Tom Moody,East,Office Supplies,273.64
Tom Wiley,East,Furniture,36.75
Tom Wiley,East,Office Supplies,672.97
Tom Wiley,East,Technology,105.09
Tommy Ellis Ritchie,East,Furniture,2909.07
Tommy Ellis Ritchie,East,Office Supplies,687.92
Tommy Ellis Ritchie,East,Technology,1215.07
Tommy Feldman,South,Office Supplies,72.97
Tommy Honeycutt,Central,Furniture,27.18
Tommy Honeycutt,Central,Office Supplies,83.46
Tommy Honeycutt,Central,Technology,17.42
Tommy Kidd,East,Office Supplies,67.43
Tommy Lutz,West,Office Supplies,57.71
Tommy Morse Brown,West,Furniture,14.49
Tommy Mullins,Central,Furniture,2910.12
Tommy Mullins,Central,Office Supplies,1148.14
Tommy Mullins,Central,Technology,760.77
Toni Christian,East,Furniture,468.99
Toni Daly,West,Office Supplies,155.59
Toni Larson,West,Technology,67.29
Toni Mayo,East,Furniture,97.06
Toni Olsen,West,Technology,120.68
Toni Owens Poe,Central,Office Supplies,161.26
Toni Owens Poe,Central,Technology,556.41
Toni Swanson,East,Furniture,4097.84
Toni Swanson,East,Office Supplies,4731.14
Toni Swanson,East,Technology,32041.88
Tony Chandler,Central,Office Supplies,234.23
Tony Chandler,Central,Technology,592.06
Tony Doyle,East,Office Supplies,60.24
Tony Wilkins Winters,East,Furniture,12302.82
Tony Wilkins Winters,East,Office Supplies,7401.3
Tony Wilkins Winters,East,Technology,914.29
Tony Woods,South,Furniture,121.93
Tony Woods,South,Office Supplies,86.89
Tony Woods,South,Technology,1012.07
Tonya B Horne,West,Office Supplies,1371.84
Tonya Everett,East,Office Supplies,71.21
Tonya Miller,Central,Furniture,996.33
Tonya Miller,Central,Office Supplies,2350.99
Tonya Proctor,West,Furniture,3516.39
Tonya Proctor,West,Office Supplies,307.93
Tonya Proctor,West,Technology,4671.73
Tracey Garcia,East,Furniture,141.35
Tracey Garcia,East,Office Supplies,318.94
Tracey Garcia,East,Technology,1524.44
Tracey Gross,West,Office Supplies,5187.03
Tracey Gross,West,Technology,2452.39
Tracey McCall,Central,Office Supplies,38.75
Tracy Buckley,South,Furniture,448.33
Tracy Buckley,South,Office Supplies,552.68
Tracy Buckley,South,Technology,651.27
Tracy Dyer,South,Furniture,389.97
Tracy Dyer,South,Office Supplies,22.46
Tracy G Starr,West,Furniture,4361.53
Tracy G Starr,West,Office Supplies,84.45
Tracy Livingston,West,Office Supplies,531.54
Tracy Livingston,West,Technology,2968.6
Tracy Schultz,East,Office Supplies,41.4
Troy Casey,Central,Office Supplies,58.3
Troy Cassidy,West,Furniture,1031.23
Troy Cassidy,West,Office Supplies,4896.07
Troy Cassidy,West,Technology,2251.91
Troy Hendrix,South,Furniture,3799.11
Troy Hendrix,South,Office Supplies,388.18
Troy Hendrix,South,Technology,77.69
Troy Moon,West,Furniture,3369.51
Troy Moon,West,Office Supplies,694.14
Troy Patterson,East,Technology,335.34
Valerie Hahn,West,Furniture,1354.65
Valerie Hahn,West,Office Supplies,997.46
Valerie Hahn,West,Technology,9642.08
Valerie Moon,Central,Furniture,159.51
Valerie Moon,Central,Technology,1838.85
Valerie Moss,Central,Furniture,422.02
Valerie Moss,Central,Office Supplies,33.12
Valerie Moss,Central,Technology,94.64
Valerie Rice,West,Furniture,783.96
Valerie Rice,West,Office Supplies,12.77
Valerie Siegel,South,Furniture,834.1
Valerie Siegel,South,Office Supplies,111.11
Valerie Siegel,South,Technology,1425.64
Valerie Whitfield,East,Furniture,1810.18
Valerie Whitfield,East,Technology,7386.29
Vanessa Bowers,East,Office Supplies,49.77
Vanessa Boyer,East,Furniture,9320.27
Vanessa Boyer,East,Office Supplies,4059.82
Vanessa Boyer,East,Technology,5010.37
Vanessa Casey Jones,South,Office Supplies,293.1
Vanessa Casey Jones,South,Technology,229.4
Vanessa Crowell,East,Technology,219.75
Vanessa Day,South,Furniture,87.68
Vanessa Day,South,Office Supplies,486.87
Vanessa Winstead,Central,Office Supplies,521.92
Vanessa Winstead,Central,Technology,4545.47
Vernon Hirsch Singleton,West,Furniture,7840.04
Vernon Hirsch Singleton,West,Office Supplies,1100.57
Vernon Hirsch Singleton,West,Technology,136.65
Veronica Francis,East,Technology,1116.28
Veronica Lehman,Central,Office Supplies,635.32
Veronica O'Connor,East,Office Supplies,328.32
Veronica Peck,West,Furniture,2366.51
Veronica Peck,West,Office Supplies,318.18
Veronica Peck,West,Technology,299.97
Vicki Bond,Central,Office Supplies,475.04
Vicki Hauser,South,Office Supplies,46.5
Vicki Hauser,South,Technology,2415.89
Vicki O'Donnell,West,Furniture,89.73
Vicki O'Donnell,West,Office Supplies,14.18
Vicki O'Donnell,West,Technology,212.55
Vicki Shannon,South,Furniture,3782.29
Vicki Shannon,South,Office Supplies,308
Vicki Shannon,South,Technology,148.67
Vicki Womble,West,Furniture,1307.14
Vicki Womble,West,Office Supplies,142.21
Vicki Womble,West,Technology,6715.86
Vicki Zhu Daniels,West,Furniture,1379.91
Vickie Andrews,East,Technology,416.95
Vickie Becker,East,Furniture,938.05
Vickie Becker,East,Office Supplies,261.05
Vickie Becker,East,Technology,557.17
Vickie Coates,Central,Furniture,3045.27
Vickie Coates,Central,Office Supplies,610.65
Vickie Frost,East,Office Supplies,423.3
Vickie Gonzalez,West,Office Supplies,2094.16
Vickie Gonzalez,West,Technology,378.23
Vickie Hendricks,East,Office Supplies,9.89
Vickie Howe Lawrence,Central,Office Supplies,120.2
Vickie Howe Lawrence,Central,Technology,416.94
Vickie Martinez,West,Office Supplies,766.38
Vickie Martinez,West,Technology,204.34
Vickie Monroe,East,Furniture,277.71
Vickie Morse,East,Office Supplies,163.84
Vickie Morse,East,Technology,1216.78
Victor Cherry,Central,Office Supplies,33.63
Victor Cherry,Central,Technology,2478.69
Victor Godfrey,West,Furniture,352.46
Victor Godfrey,West,Office Supplies,1243.64
Victor Godfrey,West,Technology,1412.3
Victor Hansen,Central,Furniture,423.64
Victor Hansen,Central,Office Supplies,1445.44
Victor Hansen,Central,Technology,1444.03
Victor Knox,West,Office Supplies,22.1
Victor McAllister,South,Furniture,105.69
Victor Pace,Central,Furniture,511.5
Victor Pace,Central,Office Supplies,13.93
Victor Stevens,West,Furniture,2931.79
Victoria Baker Hoover,South,Office Supplies,441.89
Victoria Baker Hoover,South,Technology,503.04
Victoria Field,East,Office Supplies,57.96
Victoria Reed,East,Technology,3309.23
Vincent Cash Bryant,Central,Furniture,3139.58
Vincent Cash Bryant,Central,Office Supplies,124.41
Vincent Cash Bryant,Central,Technology,486.73
Vincent Daniel,South,Office Supplies,78.91
Vincent Daniel,South,Technology,8.49
Vincent Hale,Central,Furniture,215.32
Vincent Hale,Central,Office Supplies,4212.13
Vincent Hale,Central,Technology,382.85
Vincent Kenney,South,Technology,15503.7
Vincent Lindsay,Central,Office Supplies,194.59
Vincent Lindsay,Central,Technology,603.46
Vincent Swanson,West,Furniture,2615.64
Vincent Swanson,West,Office Supplies,413.49
Virginia Gay,Central,Furniture,1155.73
Virginia Gay,Central,Office Supplies,40.95
Virginia Gill,South,Office Supplies,732.27
Virginia Gill,South,Technology,319.54
Virginia Hardison,West,Office Supplies,2020.74
Virginia Hardison,West,Technology,7.12
Virginia Mason Klein,West,Furniture,174.94
Virginia Mason Klein,West,Office Supplies,63.27
Virginia McNeill,Central,Furniture,74.44
Virginia McNeill,Central,Office Supplies,19.32
Virginia Rivera,West,Office Supplies,22.35
Vivian Clarke,East,Furniture,413.87
Vivian Clarke,East,Office Supplies,98.65
Vivian Goldstein,South,Furniture,1140.96
Vivian Goldstein,South,Office Supplies,242.39
Vivian Hodge,Central,Furniture,5746.42
Vivian Hodge,Central,Office Supplies,1373.23
Vivian Hodge,Central,Technology,63.78
Vivian Hunt,Central,Furniture,373.24
Vivian Hunt,Central,Office Supplies,2064.13
Vivian Hunt,Central,Technology,18180.81
Vivian Mayer,South,Office Supplies,137.33
Wallace Bridges,South,Furniture,14.95
Wallace Bridges,South,Office Supplies,139.39
Wallace Bridges,South,Technology,591.31
Wallace D McNeill,Central,Furniture,2128.8
Wallace Mack,East,Office Supplies,70.46
Wallace Mack,East,Technology,511.07
Wallace Pugh,Central,Furniture,1544.37
Wallace Pugh,Central,Office Supplies,96.74
Wallace Pugh,Central,Technology,3069.24
Wallace Warner,Central,Office Supplies,197.37
Wallace Warner,Central,Technology,355.16
Wallace Werner,West,Furniture,13.66
Wallace Werner,West,Office Supplies,911.52
Wallace Werner,West,Technology,3670.82
Walter Herman Barr,Central,Office Supplies,98.55
Walter Jensen,East,Office Supplies,43.49
Walter Young,West,Furniture,1707.84
Walter Young,West,Office Supplies,128.15
Walter Young,West,Technology,10752.58
Wanda Harris,East,Office Supplies,21.86
Wanda Link Fuller,East,Office Supplies,9.41
Wanda Stafford,Central,Technology,4209.86
Warren B Dickerson,South,Technology,43.15
Warren Ball,West,Technology,1552.64
Warren Carver,East,Furniture,3663.49
Warren Carver,East,Office Supplies,1199
Warren Carver,East,Technology,771.26
Warren Gibbs,East,Technology,819.95
Wayne Bass,West,Furniture,7818.78
Wayne Bass,West,Office Supplies,4829.57
Wayne Bass,West,Technology,1577.89
Wayne Bean,Central,Furniture,214.92
Wayne Bean,Central,Office Supplies,5237.87
Wayne Bean,Central,Technology,421.49
Wayne English,South,Office Supplies,1298.55
Wayne Lindsay,East,Office Supplies,1181.49
Wayne Lutz,East,Technology,494.49
Wayne Mullins,East,Technology,3749.02
Wayne Sutherland,Central,Office Supplies,4813.88
Wayne Sutherland,Central,Technology,227.33
Wendy Pridgen Pearce,Central,Office Supplies,110.86
Wendy Pridgen Pearce,Central,Technology,1527.97
Wesley Cho,South,Furniture,4631.59
